height,weight,label
205,63,thin
151,62,fat
129,62,fat
163,58,normal
157,56,normal
134,56,fat
130,56,fat
174,60,normal
162,55,normal
195,55,thin
144,58,fat
180,60,normal
183,61,thin
151,65,fat
201,59,thin
162,62,normal
121,58,fat
156,64,fat
148,65,fat
189,64,thin
158,60,normal
123,62,fat
168,60,normal
149,61,fat
212,56,thin
199,62,thin
195,63,thin
130,64,fat
120,58,fat
194,64,thin
167,62,normal
176,64,normal
155,55,normal
154,55,normal
133,63,fat
169,61,normal
178,62,normal
159,55,normal
191,60,thin
120,62,fat
184,55,thin
212,63,thin
173,65,normal
139,61,fat
123,62,fat
193,58,thin
140,61,fat
149,58,fat
188,63,thin
199,63,thin
180,59,thin
147,60,fat
112,56,fat
214,63,thin
202,64,thin
135,57,fat
147,63,fat
164,58,normal
201,62,thin
140,61,fat
178,62,normal
156,63,fat
143,60,fat
132,65,fat
191,58,thin
145,58,fat
161,57,normal
200,57,thin
141,59,fat
110,55,fat
158,60,normal
201,55,thin
213,63,thin
135,55,fat
205,65,thin
209,58,thin
210,59,thin
198,63,thin
135,64,fat
185,65,normal
207,65,thin
160,57,normal
184,65,normal
179,56,thin
212,61,thin
199,65,thin
142,59,fat
184,64,normal
146,60,fat
119,63,fat
193,63,thin
135,60,fat
127,57,fat
204,64,thin
214,61,thin
184,62,thin
209,56,thin
147,62,fat
208,61,thin
170,55,normal
177,56,thin
131,63,fat
125,64,fat
172,61,normal
137,57,fat
192,58,thin
217,60,thin
215,61,thin
203,62,thin
185,65,normal
219,59,thin
172,64,normal
161,56,normal
181,57,thin
165,59,normal
129,58,fat
159,65,fat
213,60,thin
161,64,normal
118,61,fat
123,57,fat
126,61,fat
154,61,fat
177,65,normal
183,60,thin
187,58,thin
193,65,thin
195,62,thin
206,60,thin
159,63,normal
181,65,normal
176,55,thin
204,65,thin
125,56,fat
210,62,thin
170,55,normal
169,65,normal
196,55,thin
210,60,thin
138,56,fat
154,62,fat
213,60,thin
193,60,thin
162,61,normal
203,65,thin
181,55,thin
185,57,thin
160,64,normal
136,57,fat
182,63,normal
200,56,thin
161,65,fat
129,59,fat
185,59,thin
144,59,fat
139,58,fat
159,55,normal
218,60,thin
115,63,fat
213,60,thin
139,64,fat
186,64,thin
144,64,fat
113,59,fat
157,56,normal
131,61,fat
219,65,thin
198,64,thin
128,60,fat
151,65,fat
168,60,normal
115,63,fat
198,64,thin
189,58,thin
146,61,fat
133,59,fat
211,61,thin
187,57,thin
110,65,fat
206,59,thin
140,62,fat
213,62,thin
213,63,thin
202,63,thin
162,55,normal
196,57,thin
187,58,thin
184,56,thin
173,61,normal
188,57,thin
199,61,thin
122,63,fat
202,65,thin
167,57,normal
200,56,thin
129,57,fat
172,55,normal
197,59,thin
192,62,thin
182,62,normal
165,63,normal
146,61,fat
119,63,fat
218,63,thin
214,58,thin
112,56,fat
184,55,thin
167,65,normal
130,57,fat
145,60,fat
213,55,thin
178,65,normal
182,56,thin
146,55,fat
146,61,fat
165,61,normal
203,58,thin
159,57,normal
154,56,normal
215,64,thin
134,60,fat
182,59,thin
137,57,fat
170,57,normal
176,63,normal
156,60,normal
200,63,thin
138,56,fat
143,56,fat
173,64,normal
177,59,normal
136,57,fat
215,57,thin
184,58,thin
171,63,normal
163,65,normal
167,57,normal
203,64,thin
140,60,fat
141,64,fat
193,58,thin
215,55,thin
178,65,normal
133,58,fat
148,58,fat
202,64,thin
183,55,thin
124,55,fat
159,59,normal
169,56,normal
170,55,normal
161,60,normal
138,60,fat
160,58,normal
151,64,fat
142,59,fat
186,56,thin
126,60,fat
171,56,normal
155,64,fat
112,57,fat
113,65,fat
122,63,fat
131,62,fat
160,56,normal
153,64,fat
208,64,thin
218,61,thin
208,63,thin
110,63,fat
131,57,fat
110,57,fat
188,62,thin
134,56,fat
210,58,thin
190,55,thin
125,59,fat
115,57,fat
213,63,thin
120,64,fat
186,58,thin
204,58,thin
160,56,normal
195,63,thin
159,61,normal
156,61,fat
129,64,fat
125,64,fat
132,64,fat
198,64,thin
204,59,thin
187,59,thin
205,63,thin
149,57,fat
200,61,thin
124,60,fat
183,56,thin
218,65,thin
179,55,thin
165,61,normal
201,55,thin
111,60,fat
122,61,fat
204,58,thin
115,58,fat
133,60,fat
114,62,fat
200,56,thin
116,58,fat
111,56,fat
175,62,normal
142,60,fat
194,60,thin
141,61,fat
170,63,normal
132,57,fat
132,65,fat
187,62,thin
188,58,thin
114,56,fat
116,57,fat
180,65,normal
146,64,fat
193,65,thin
171,55,normal
196,57,thin
115,55,fat
182,57,thin
210,56,thin
206,57,thin
167,63,normal
193,64,thin
186,57,thin
152,60,fat
208,55,thin
113,65,fat
165,55,normal
117,55,fat
203,62,thin
125,61,fat
191,59,thin
196,55,thin
183,60,thin
129,57,fat
190,65,thin
170,55,normal
213,64,thin
181,55,thin
144,63,fat
161,64,normal
144,59,fat
113,57,fat
131,62,fat
139,62,fat
161,60,normal
184,59,thin
207,57,thin
146,58,fat
111,65,fat
196,62,thin
216,58,thin
153,58,normal
179,58,thin
161,64,normal
185,64,normal
127,57,fat
195,58,thin
158,64,fat
201,64,thin
164,64,normal
180,59,thin
166,62,normal
176,61,normal
158,65,fat
129,59,fat
131,65,fat
125,64,fat
210,57,thin
113,56,fat
110,65,fat
162,55,normal
196,61,thin
195,64,thin
191,64,thin
132,55,fat
209,62,thin
199,60,thin
170,64,normal
202,55,thin
131,62,fat
184,63,normal
208,65,thin
201,64,thin
117,64,fat
151,63,fat
208,55,thin
143,56,fat
157,61,normal
157,59,normal
178,58,thin
123,58,fat
125,63,fat
164,55,normal
128,61,fat
165,57,normal
166,65,normal
198,57,thin
190,55,thin
118,58,fat
135,57,fat
198,59,thin
205,57,thin
124,59,fat
210,56,thin
140,65,fat
168,65,normal
214,58,thin
127,58,fat
200,56,thin
134,56,fat
111,55,fat
219,55,thin
146,58,fat
120,65,fat
133,63,fat
159,59,normal
158,61,normal
131,58,fat
195,64,thin
214,65,thin
138,58,fat
176,63,normal
157,64,fat
122,61,fat
119,57,fat
115,61,fat
117,58,fat
164,56,normal
141,57,fat
141,60,fat
198,59,thin
194,61,thin
190,62,thin
196,56,thin
121,63,fat
171,55,normal
205,57,thin
153,60,fat
216,56,thin
217,57,thin
133,55,fat
187,65,normal
125,62,fat
186,59,thin
131,57,fat
212,58,thin
165,61,normal
204,56,thin
165,56,normal
163,58,normal
186,61,thin
194,59,thin
191,58,thin
201,62,thin
174,55,thin
206,62,thin
207,62,thin
217,56,thin
113,62,fat
213,63,thin
157,63,fat
186,59,thin
171,61,normal
111,63,fat
207,62,thin
214,62,thin
196,62,thin
196,62,thin
156,64,fat
173,58,normal
199,63,thin
198,58,thin
114,57,fat
212,65,thin
183,65,normal
158,57,normal
201,65,thin
166,57,normal
160,63,normal
157,58,normal
121,59,fat
117,56,fat
140,65,fat
194,61,thin
215,55,thin
126,65,fat
188,57,thin
157,55,normal
116,55,fat
124,56,fat
112,63,fat
113,59,fat
174,60,normal
165,63,normal
142,64,fat
198,57,thin
156,57,normal
213,55,thin
123,60,fat
170,65,normal
144,55,fat
170,56,normal
125,55,fat
192,57,thin
198,63,thin
192,56,thin
162,56,normal
121,65,fat
114,58,fat
198,64,thin
152,60,fat
177,61,normal
111,59,fat
142,63,fat
136,59,fat
181,59,thin
217,59,thin
189,65,thin
146,60,fat
220,65,thin
173,58,normal
132,62,fat
199,64,thin
123,62,fat
161,64,normal
137,60,fat
146,59,fat
114,61,fat
181,56,thin
209,65,thin
124,61,fat
219,57,thin
195,62,thin
203,61,thin
129,59,fat
212,60,thin
189,61,thin
133,59,fat
143,60,fat
141,58,fat
129,64,fat
179,63,normal
154,60,fat
175,60,normal
116,59,fat
124,62,fat
203,63,thin
151,56,normal
128,59,fat
195,57,thin
136,65,fat
168,56,normal
185,55,thin
213,59,thin
150,60,fat
150,61,fat
194,57,thin
177,56,thin
206,55,thin
126,59,fat
174,64,normal
175,64,normal
125,59,fat
143,65,fat
139,65,fat
183,60,thin
193,61,thin
113,65,fat
129,56,fat
200,56,thin
205,59,thin
207,58,thin
202,61,thin
140,59,fat
165,63,normal
118,58,fat
195,56,thin
211,64,thin
209,57,thin
134,61,fat
209,64,thin
117,55,fat
219,64,thin
192,64,thin
133,63,fat
208,59,thin
172,61,normal
128,59,fat
176,62,normal
165,64,normal
168,62,normal
182,64,normal
211,62,thin
203,64,thin
160,58,normal
190,56,thin
142,63,fat
115,63,fat
118,65,fat
138,55,fat
161,61,normal
195,64,thin
140,59,fat
121,55,fat
175,55,thin
152,62,fat
204,64,thin
117,55,fat
156,55,normal
219,61,thin
132,63,fat
168,65,normal
142,58,fat
152,61,fat
116,58,fat
219,60,thin
149,63,fat
139,61,fat
129,64,fat
151,61,fat
167,55,normal
219,55,thin
133,64,fat
191,64,thin
110,56,fat
155,60,normal
153,63,fat
195,56,thin
149,56,fat
183,64,normal
123,60,fat
200,63,thin
117,58,fat
181,58,thin
193,62,thin
177,62,normal
132,55,fat
172,56,normal
219,65,thin
155,62,fat
123,55,fat
126,57,fat
199,65,thin
126,61,fat
150,62,fat
202,60,thin
137,57,fat
171,58,normal
119,63,fat
157,58,normal
213,60,thin
167,59,normal
144,58,fat
147,57,fat
183,55,thin
139,63,fat
112,55,fat
219,63,thin
153,61,fat
204,62,thin
173,62,normal
141,65,fat
177,62,normal
187,58,thin
198,62,thin
130,59,fat
137,60,fat
184,58,thin
217,64,thin
189,60,thin
207,59,thin
173,60,normal
167,55,normal
153,60,fat
180,57,thin
124,58,fat
192,60,thin
173,64,normal
185,56,thin
111,57,fat
116,58,fat
148,62,fat
154,61,fat
167,63,normal
177,56,thin
133,60,fat
211,63,thin
169,56,normal
167,57,normal
200,59,thin
170,64,normal
214,55,thin
170,56,normal
163,58,normal
185,61,thin
172,61,normal
117,64,fat
216,56,thin
214,59,thin
133,62,fat
206,56,thin
173,57,normal
133,57,fat
219,63,thin
127,55,fat
165,60,normal
190,63,thin
152,56,normal
130,58,fat
129,65,fat
120,56,fat
124,62,fat
142,60,fat
163,57,normal
198,62,thin
180,60,normal
172,58,normal
147,55,fat
140,65,fat
139,56,fat
187,61,thin
206,58,thin
214,63,thin
130,55,fat
150,56,normal
116,65,fat
160,57,normal
171,56,normal
156,58,normal
191,62,thin
168,63,normal
214,60,thin
190,64,thin
147,57,fat
205,56,thin
112,57,fat
134,58,fat
195,65,thin
141,56,fat
117,55,fat
220,61,thin
194,55,thin
189,56,thin
208,63,thin
124,62,fat
193,56,thin
208,56,thin
130,62,fat
116,63,fat
152,61,fat
114,59,fat
148,56,fat
162,57,normal
130,65,fat
127,60,fat
178,61,normal
137,63,fat
152,64,fat
110,57,fat
133,57,fat
150,58,fat
110,63,fat
182,65,normal
210,55,thin
199,58,thin
124,60,fat
166,59,normal
167,64,normal
219,56,thin
132,58,fat
156,64,fat
200,57,thin
155,65,fat
177,59,normal
165,59,normal
115,61,fat
183,65,normal
205,56,thin
205,65,thin
115,63,fat
188,64,thin
155,55,normal
206,59,thin
204,64,thin
188,64,thin
186,63,thin
120,59,fat
159,59,normal
151,65,fat
133,58,fat
194,63,thin
165,61,normal
197,63,thin
180,57,thin
156,60,normal
195,55,thin
131,64,fat
176,62,normal
220,60,thin
201,57,thin
169,56,normal
126,60,fat
135,65,fat
162,59,normal
117,59,fat
190,65,thin
210,64,thin
209,56,thin
198,60,thin
119,62,fat
123,56,fat
208,55,thin
206,59,thin
144,62,fat
112,55,fat
208,64,thin
216,55,thin
188,57,thin
193,61,thin
162,63,normal
217,65,thin
200,57,thin
116,55,fat
163,57,normal
181,60,thin
172,57,normal
125,55,fat
141,56,fat
116,55,fat
135,57,fat
211,58,thin
165,58,normal
194,57,thin
200,65,thin
116,65,fat
148,61,fat
126,61,fat
145,59,fat
114,61,fat
134,58,fat
125,64,fat
120,55,fat
153,56,normal
161,56,normal
211,58,thin
183,57,thin
116,63,fat
186,64,thin
215,55,thin
113,64,fat
155,61,fat
152,63,fat
144,63,fat
142,55,fat
208,61,thin
175,56,thin
138,60,fat
120,55,fat
218,57,thin
121,55,fat
131,59,fat
213,63,thin
180,57,thin
172,58,normal
155,57,normal
161,61,normal
172,63,normal
188,63,thin
183,65,normal
171,61,normal
119,63,fat
149,55,normal
153,62,fat
151,57,normal
175,65,normal
128,65,fat
172,58,normal
215,57,thin
206,62,thin
169,63,normal
205,57,thin
202,56,thin
198,65,thin
137,63,fat
178,61,normal
144,61,fat
163,64,normal
173,55,thin
209,65,thin
196,59,thin
130,61,fat
177,58,normal
169,60,normal
172,64,normal
113,61,fat
111,58,fat
117,63,fat
158,65,fat
117,57,fat
168,58,normal
154,55,normal
137,62,fat
196,63,thin
119,63,fat
128,57,fat
190,59,thin
154,64,fat
209,60,thin
202,59,thin
154,58,normal
205,59,thin
200,64,thin
212,59,thin
155,58,normal
180,64,normal
173,57,normal
197,62,thin
187,63,thin
197,60,thin
205,57,thin
121,55,fat
157,56,normal
139,64,fat
157,55,normal
115,61,fat
184,60,thin
213,62,thin
162,63,normal
211,57,thin
213,61,thin
196,64,thin
201,58,thin
143,56,fat
187,61,thin
134,60,fat
136,65,fat
143,55,fat
215,63,thin
120,58,fat
124,58,fat
147,55,fat
156,59,normal
188,60,thin
139,57,fat
118,55,fat
143,61,fat
159,61,normal
110,59,fat
136,58,fat
128,65,fat
188,61,thin
204,64,thin
157,65,fat
169,58,normal
208,65,thin
206,62,thin
176,59,normal
181,63,normal
212,55,thin
201,61,thin
209,64,thin
206,56,thin
123,63,fat
176,61,normal
183,61,thin
141,55,fat
213,57,thin
125,60,fat
216,61,thin
164,57,normal
140,63,fat
154,57,normal
134,58,fat
199,65,thin
150,62,fat
116,61,fat
190,61,thin
177,62,normal
148,64,fat
217,61,thin
210,59,thin
181,55,thin
187,55,thin
169,59,normal
154,57,normal
111,60,fat
157,55,normal
135,55,fat
148,63,fat
171,58,normal
137,55,fat
132,56,fat
138,60,fat
214,57,thin
168,56,normal
176,65,normal
167,63,normal
213,63,thin
144,60,fat
117,55,fat
117,63,fat
117,55,fat
171,59,normal
133,56,fat
132,62,fat
141,62,fat
205,59,thin
165,62,normal
131,62,fat
188,64,thin
214,61,thin
126,65,fat
129,59,fat
126,65,fat
127,64,fat
112,55,fat
210,61,thin
190,65,thin
156,64,fat
170,62,normal
170,55,normal
180,64,normal
141,64,fat
150,61,fat
157,61,normal
140,64,fat
148,63,fat
173,60,normal
127,55,fat
217,58,thin
212,62,thin
132,55,fat
205,62,thin
123,56,fat
157,65,fat
139,62,fat
200,56,thin
115,60,fat
166,64,normal
191,56,thin
134,58,fat
192,63,thin
209,61,thin
181,56,thin
128,62,fat
202,60,thin
114,59,fat
212,55,thin
156,55,normal
214,56,thin
163,62,normal
184,59,thin
113,57,fat
190,64,thin
195,65,thin
199,64,thin
137,62,fat
178,57,thin
142,61,fat
181,61,normal
161,55,normal
195,65,thin
161,57,normal
148,63,fat
170,55,normal
166,58,normal
202,60,thin
154,61,fat
148,64,fat
208,59,thin
174,61,normal
209,64,thin
146,63,fat
199,56,thin
178,56,thin
206,56,thin
196,60,thin
141,65,fat
163,58,normal
176,56,thin
129,62,fat
183,62,normal
220,65,thin
218,58,thin
172,56,normal
215,61,thin
134,60,fat
218,56,thin
192,64,thin
172,62,normal
182,57,thin
174,65,normal
162,56,normal
191,61,thin
136,62,fat
199,55,thin
135,57,fat
152,60,fat
116,61,fat
153,62,fat
156,61,fat
121,65,fat
182,61,thin
133,59,fat
173,61,normal
147,61,fat
203,62,thin
171,60,normal
127,57,fat
140,65,fat
122,58,fat
146,64,fat
158,64,fat
142,58,fat
185,55,thin
180,64,normal
162,60,normal
215,63,thin
124,57,fat
141,65,fat
180,58,thin
124,61,fat
218,61,thin
180,60,normal
142,55,fat
182,56,thin
198,60,thin
142,65,fat
208,55,thin
214,58,thin
185,55,thin
220,59,thin
182,61,thin
169,62,normal
127,62,fat
165,63,normal
218,55,thin
210,64,thin
126,62,fat
116,60,fat
125,62,fat
158,63,fat
147,62,fat
169,65,normal
200,55,thin
145,61,fat
194,62,thin
202,64,thin
157,61,normal
210,64,thin
123,59,fat
120,62,fat
146,58,fat
166,57,normal
125,61,fat
124,62,fat
192,62,thin
205,62,thin
180,64,normal
142,65,fat
113,58,fat
183,59,thin
161,58,normal
206,62,thin
170,62,normal
216,64,thin
200,65,thin
196,60,thin
172,60,normal
201,61,thin
210,59,thin
113,58,fat
124,58,fat
145,64,fat
140,58,fat
149,62,fat
206,59,thin
112,64,fat
208,60,thin
149,60,fat
161,56,normal
123,56,fat
117,58,fat
213,63,thin
141,65,fat
215,61,thin
217,64,thin
200,59,thin
118,60,fat
112,62,fat
157,63,fat
214,62,thin
125,61,fat
195,64,thin
162,65,normal
208,61,thin
186,56,thin
134,61,fat
210,55,thin
116,63,fat
126,59,fat
141,57,fat
217,63,thin
194,59,thin
206,59,thin
177,65,normal
148,61,fat
156,64,fat
202,64,thin
180,56,thin
181,63,normal
161,57,normal
208,55,thin
212,65,thin
110,57,fat
131,61,fat
133,58,fat
197,65,thin
186,58,thin
135,59,fat
160,59,normal
114,65,fat
187,62,thin
216,55,thin
188,60,thin
192,63,thin
193,60,thin
131,55,fat
135,58,fat
113,56,fat
185,59,thin
161,61,normal
152,57,normal
183,58,thin
170,64,normal
193,60,thin
155,62,fat
140,63,fat
192,58,thin
207,65,thin
129,60,fat
163,63,normal
177,57,thin
165,58,normal
134,58,fat
188,56,thin
213,60,thin
220,57,thin
114,63,fat
110,55,fat
112,58,fat
181,56,thin
180,59,thin
207,58,thin
171,56,normal
116,61,fat
181,58,thin
183,56,thin
115,60,fat
154,61,fat
191,58,thin
156,56,normal
112,63,fat
114,64,fat
198,55,thin
212,61,thin
216,60,thin
165,58,normal
161,55,normal
216,65,thin
172,65,normal
161,59,normal
139,63,fat
186,62,thin
186,55,thin
138,61,fat
212,61,thin
144,63,fat
128,60,fat
146,60,fat
186,63,thin
181,60,thin
193,60,thin
218,60,thin
110,65,fat
112,65,fat
196,55,thin
184,58,thin
177,58,normal
196,60,thin
169,59,normal
140,65,fat
128,56,fat
193,60,thin
203,62,thin
207,57,thin
145,59,fat
166,58,normal
145,57,fat
131,57,fat
129,65,fat
129,57,fat
128,59,fat
172,61,normal
173,59,normal
204,58,thin
192,56,thin
217,60,thin
114,60,fat
205,61,thin
119,62,fat
111,59,fat
135,62,fat
117,61,fat
117,57,fat
216,57,thin
150,59,fat
128,63,fat
113,58,fat
196,63,thin
137,62,fat
202,59,thin
127,58,fat
190,64,thin
202,64,thin
145,65,fat
133,55,fat
217,60,thin
143,62,fat
214,60,thin
133,56,fat
187,61,thin
217,61,thin
116,62,fat
193,64,thin
207,58,thin
186,58,thin
159,55,normal
115,63,fat
181,56,thin
116,63,fat
215,63,thin
140,55,fat
187,64,thin
177,55,thin
173,60,normal
152,65,fat
178,55,thin
175,58,normal
142,57,fat
151,55,normal
184,56,thin
172,65,normal
138,55,fat
161,64,normal
216,59,thin
220,57,thin
154,56,normal
143,60,fat
135,55,fat
147,61,fat
183,64,normal
210,63,thin
136,63,fat
116,58,fat
139,63,fat
157,60,normal
146,57,fat
116,63,fat
163,60,normal
131,56,fat
114,55,fat
157,65,fat
133,59,fat
124,64,fat
181,61,normal
124,56,fat
127,61,fat
182,64,normal
195,60,thin
122,57,fat
123,56,fat
143,56,fat
201,55,thin
141,65,fat
161,58,normal
148,61,fat
163,60,normal
217,65,thin
135,60,fat
132,65,fat
183,57,thin
178,64,normal
114,56,fat
210,56,thin
214,56,thin
195,60,thin
120,57,fat
176,61,normal
171,58,normal
115,62,fat
114,61,fat
185,65,normal
150,61,fat
113,60,fat
173,64,normal
156,57,normal
171,55,normal
172,59,normal
176,57,thin
146,57,fat
144,61,fat
129,56,fat
186,55,thin
210,61,thin
213,60,thin
215,64,thin
151,59,fat
211,63,thin
215,59,thin
156,61,fat
211,59,thin
124,57,fat
118,59,fat
215,57,thin
158,63,fat
181,57,thin
179,60,normal
177,56,thin
114,58,fat
174,62,normal
120,56,fat
139,65,fat
151,64,fat
122,61,fat
133,60,fat
136,64,fat
121,59,fat
138,57,fat
128,57,fat
161,64,normal
181,58,thin
182,58,thin
149,64,fat
202,63,thin
217,59,thin
121,64,fat
190,60,thin
167,61,normal
210,58,thin
155,64,fat
202,56,thin
153,60,fat
132,65,fat
212,59,thin
153,56,normal
117,57,fat
144,60,fat
202,62,thin
199,60,thin
119,55,fat
110,57,fat
208,59,thin
204,61,thin
206,58,thin
214,63,thin
118,55,fat
185,62,thin
129,58,fat
128,65,fat
205,61,thin
180,56,thin
193,63,thin
209,59,thin
167,63,normal
170,64,normal
167,57,normal
179,63,normal
211,56,thin
174,58,normal
120,64,fat
183,59,thin
127,63,fat
209,58,thin
174,61,normal
141,58,fat
147,57,fat
218,58,thin
140,57,fat
110,60,fat
195,60,thin
136,59,fat
219,57,thin
163,65,normal
130,56,fat
176,62,normal
216,60,thin
174,59,normal
161,61,normal
131,55,fat
136,58,fat
135,63,fat
197,59,thin
158,56,normal
110,57,fat
210,55,thin
125,58,fat
191,59,thin
194,57,thin
130,64,fat
113,63,fat
139,57,fat
168,58,normal
206,63,thin
133,56,fat
125,55,fat
218,60,thin
143,65,fat
210,62,thin
111,62,fat
111,65,fat
129,64,fat
216,55,thin
120,63,fat
129,61,fat
189,61,thin
137,55,fat
123,64,fat
187,62,thin
181,65,normal
150,65,fat
128,58,fat
147,60,fat
204,61,thin
153,65,fat
124,60,fat
110,63,fat
117,61,fat
208,59,thin
129,63,fat
112,61,fat
141,60,fat
190,64,thin
157,58,normal
155,64,fat
140,65,fat
131,56,fat
184,60,thin
134,56,fat
175,59,normal
145,62,fat
169,62,normal
182,55,thin
220,59,thin
178,58,thin
219,61,thin
118,59,fat
152,61,fat
220,61,thin
211,63,thin
147,57,fat
116,61,fat
155,64,fat
209,61,thin
195,55,thin
219,63,thin
171,56,normal
152,55,normal
167,61,normal
197,58,thin
138,62,fat
136,62,fat
127,60,fat
151,55,normal
153,59,fat
112,63,fat
112,59,fat
159,56,normal
115,62,fat
191,60,thin
213,55,thin
183,61,thin
218,62,thin
142,60,fat
134,61,fat
203,62,thin
193,61,thin
141,60,fat
194,60,thin
216,60,thin
166,56,normal
162,65,normal
191,63,thin
113,55,fat
142,62,fat
217,64,thin
219,58,thin
214,60,thin
182,55,thin
118,61,fat
136,65,fat
204,60,thin
219,62,thin
175,65,normal
207,55,thin
187,65,normal
164,55,normal
219,57,thin
210,57,thin
160,58,normal
132,59,fat
118,61,fat
214,63,thin
210,64,thin
151,60,fat
115,60,fat
183,56,thin
118,60,fat
120,65,fat
139,65,fat
116,56,fat
193,64,thin
186,60,thin
176,60,normal
126,65,fat
116,65,fat
116,59,fat
207,60,thin
118,61,fat
150,56,normal
214,60,thin
188,58,thin
144,56,fat
160,64,normal
111,59,fat
146,62,fat
195,65,thin
218,56,thin
162,64,normal
153,57,normal
175,55,thin
160,65,fat
132,63,fat
173,59,normal
138,63,fat
204,59,thin
214,65,thin
186,55,thin
182,56,thin
196,57,thin
154,64,fat
122,56,fat
116,64,fat
122,64,fat
189,57,thin
206,56,thin
153,61,fat
195,57,thin
138,58,fat
220,60,thin
195,64,thin
187,63,thin
137,57,fat
131,63,fat
162,59,normal
152,62,fat
113,59,fat
175,55,thin
165,57,normal
130,57,fat
218,60,thin
184,56,thin
138,60,fat
149,58,fat
183,62,normal
148,64,fat
208,64,thin
126,60,fat
138,63,fat
135,57,fat
112,65,fat
142,56,fat
115,60,fat
162,61,normal
208,56,thin
125,64,fat
151,64,fat
114,64,fat
206,56,thin
125,63,fat
140,59,fat
113,63,fat
207,56,thin
199,57,thin
145,61,fat
164,63,normal
216,57,thin
125,56,fat
175,63,normal
130,55,fat
114,63,fat
162,65,normal
156,61,fat
199,56,thin
178,55,thin
200,55,thin
161,57,normal
177,61,normal
148,56,fat
119,64,fat
129,62,fat
137,55,fat
138,55,fat
148,59,fat
111,60,fat
218,57,thin
172,59,normal
179,56,thin
204,59,thin
140,64,fat
209,65,thin
182,61,thin
217,58,thin
198,61,thin
206,58,thin
122,62,fat
113,64,fat
123,61,fat
147,55,fat
135,60,fat
206,64,thin
153,59,fat
179,62,normal
125,62,fat
163,57,normal
